myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02589638	0	0.5796213	-1.37997263	0.580952381	3.578115477	0.97456471	0.045243814	-2.057777778	0.006032509	3663	35.806	2011	3031	0.02589638	0	0.5796213	-1.37997263	0.580952381	3.578115477	0.97456471	0.045243814	-0.642450143	0.006032509	3663	35.806	2011	3031
0.0276152	0	0.4284363	2.358069927	0.336426005	4.424343511	2.145162836	0.227371852	0.53694871	0.003402909	3845	83.458	1992	3053	0.0276152	0	0.4284363	2.358069927	0.336426005	4.424343511	2.145162836	0.227371852	0.350205301	0.003402909	3845	83.458	1992	3053
0.02525423	0	0.1425261	2.02333182	0.249097473	2.176114429	1.546323196	0.080798911	0.904933815	0.002496596	2836	8.812	2001	3116	0.02525423	0	0.1425261	2.02333182	0.249097473	2.176114429	1.546323196	0.080798911	0.746987952	0.002496596	2836	8.812	2001	3116
0.02861016	0	0.2011835	3.08855405	0.143536122	8.193400232	3.466899851	0.276195742	0.656844107	0.686480509	2842	3617	2005	3121	0.02861016	0	0.2011835	3.08855405	0.143536122	8.193400232	3.466899851	0.276195742	0.618618619	0.686480509	2842	3617	2005	3121
0.03036559	0	0.1536082	2.323988995	0.22691502	8.722970824	2.148997704	0.323668273	0.461586367	0.318995832	2844	6142.4	1994	3170	0.03036559	0	0.1536082	2.323988995	0.22691502	8.722970824	2.148997704	0.323668273	0.404546992	0.318995832	2844	6142.4	1994	3170
0.02525462	0	0.7295933	-6.840926348	0.678807947	1.884794335	2.83481549	0.125892179	-3.880794702	0.01564161	2835	6.585	2007	140568	0.02525462	0	0.7295933	-6.840926348	0.678807947	1.884794335	2.83481549	0.125892179	-1.669216061	0.01564161	2835	6.585	2007	140568
0.02647054	0	0.4142745	2.770495694	0.168017686	2.691039672	0.96473832	0.278971994	0.415377057	0.124296467	2891	14.747	1993	3203	0.02647054	0	0.4142745	2.770495694	0.168017686	2.691039672	0.96473832	0.278971994	0.563928051	0.124296467	2891	14.747	1993	3203
0.0281533	0	0.6229267	2.963253235	0.198174429	5.943426475	2.333027314	0.216981998	0.715442134	0.158682611	3679	381.239	1999	10374	0.0281533	0	0.6229267	2.963253235	0.198174429	5.943426475	2.333027314	0.216981998	0.709764375	0.158682611	3679	381.239	1999	10374
0.02692074	0	0.4895984	0.52638701	0.121438701	2.95563918	0.916154887	0.390808785	0.046151863	0.27610076	2670	19.214	1994	3415	0.02692074	0	0.4895984	0.52638701	0.121438701	2.95563918	0.916154887	0.390808785	0.082056477	0.27610076	2670	19.214	1994	3415
0.02692554	0	0.7118381	1.95771564	0.200791697	5.393191087	1.424459491	0.185285397	0.374127737	0.396304751	3490	219.904	2007	66050	0.02692554	0	0.7118381	1.95771564	0.200791697	5.393191087	1.424459491	0.185285397	0.161367608	0.396304751	3490	219.904	2007	66050
