myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02878392	1	0.0116381	3.281222345	0.18018018	8.193123722	3.558528501	0.277654867	0.656844107	0.628871681	2842	3616	2006	3121	-0.00017376000000000197	-1	0.18954539999999998	-0.19266829500000027	-0.03664405800000001	0.00027651000000084025	-0.09162865000000009	-0.0014591250000000056	0.03822548799999992	0.057608828	0	1	-1	0
0.02878392	1	0.0116381	3.281222345	0.18018018	8.193123722	3.558528501	0.277654867	0.691049086	0.628871681	2842	3616	2006	3121	-0.00006232999999999933	-1	0.4330952	-1.3083406000000002	0.004612890000000008	0.1859561670000005	-0.39915708400000005	-0.02943443100000004	0.072430467	-0.00407259900000001	0	739	6	0
0.02878392	1	0.0116381	3.281222345	0.18018018	8.193123722	3.558528501	0.277654867	0.673306773	0.628871681	2842	3616	2006	3121	0.0001333900000000006	-1	0.34796	-1.4287127980000003	-0.03376583699999999	0.01373270600000076	-0.0675307919999999	-0.011424643000000012	0.05468815399999993	-0.07349797700000005	0	50	1	0
0.02878392	1	0.0116381	3.281222345	0.18018018	8.193123722	3.558528501	0.277654867	0.820942408	0.628871681	2842	3616	2006	3121	-0.00021948000000000106	-1	0.2726294	-1.3651960000000003	0.032385264999999996	0.2308570880000005	-0.6883567340000001	-0.06272621700000003	0.20232378899999992	-0.015260264999999995	0	939	4	0
0.02741157	1	0.01167	0.766438443	0.100719425	6.67038602	0.848865221	0.084823127	0.956072351	0.292887029	2810	788.7	2001	110566	0.00008763999999999994	-1	0.18951440000000003	0.30430905600000013	-0.028368004000000002	0.07426192100000062	-0.0962411769999999	0.03819041000000001	-0.29212908800000004	0.07591815099999999	0	60.799999999999955	-2	0
0.02741157	1	0.01167	0.766438443	0.100719425	6.67038602	0.848865221	0.084823127	0.298757428	0.292887029	2810	788.7	2001	110566	0.0008153699999999993	-1	0.0372003	0.7131163140000001	0.008410774999999995	0.9322149960000008	0.10441111400000003	0.004025830000000008	-0.949444011	-0.05579009400000001	0	1214.7	3	2193
0.02741157	1	0.01167	0.766438443	0.100719425	6.67038602	0.848865221	0.084823127	0.137005315	0.292887029	2810	788.7	2001	110566	0.000058749999999999775	-1	0.47690509999999997	0.474960112	0.028821182	-0.6434529829999995	1.2722381659999997	0.07122524699999999	-1.1111961240000001	-0.012179474999999995	0	-374.25800000000004	2	-81292
0.02741157	1	0.01167	0.766438443	0.100719425	6.67038602	0.848865221	0.084823127	0.634023854	0.292887029	2810	788.7	2001	110566	0.0008909999999999994	-1	0.4824325	0.43031353900000013	0.232613908	1.0292299120000008	0.018120682000000055	0.0011564879999999972	-0.614177585	-0.06638646300000003	0	1418.8	0	2193
0.02529573	1	0.0117508	0.265873297	0.252313795	4.676858089	0.989412838	0.040686202	0.414468819	0.502327053	3140	107.432	2006	5327	0.0010297700000000028	-1	0.3962614	1.855115029	-0.09727312500000002	0.8299195549999991	-0.12667338800000005	0.058154500000000005	4.350784377	-0.053821638000000005	0	138.92399999999998	0	22449
0.02529573	1	0.0117508	0.265873297	0.252313795	4.676858089	0.989412838	0.040686202	-0.160590036	0.502327053	3140	107.432	2006	5327	-0.000582489999999998	-1	0.1960462	1.309400869	-0.24062439900000002	-1.1394703530000005	-0.034850194	0.045650592999999996	3.775725522	0.060752912999999964	0	-73.055	-11	5938
0.02529573	1	0.0117508	0.265873297	0.252313795	4.676858089	0.989412838	0.040686202	0.889147671	0.502327053	3140	107.432	2006	5327	0.0010361699999999995	-1	0.3372905	2.142255986	0.04555538199999998	0.7875413519999999	0.08973866099999994	0.06239933400000001	4.825463229	-0.056084665000000034	0	128.702	-1	22449
0.02529573	1	0.0117508	0.265873297	0.252313795	4.676858089	0.989412838	0.040686202	0.504655494	0.502327053	3140	107.432	2006	5327	-0.0003199499999999994	-1	0.3840841	1.870997587	0.698337974	-1.1500270870000002	0.1869453459999999	0.06494056200000001	4.440971052	-0.00015160599999997082	0	-73.416	-12	5938
0.02700746	1	0.0117939	1.40643625	0.460635589	4.204394067	2.680361302	0.168871305	0.753528923	0.034472977	3842	66.98	2002	61703	-0.0002405499999999991	-1	0.12188570000000001	-0.5583034560000001	-0.032044390000000034	-0.12111045199999992	0.38164847199999974	-0.016680539999999994	0.00554973999999997	0.019790588999999997	0	-7.640000000000001	-1	0
0.02700746	1	0.0117939	1.40643625	0.460635589	4.204394067	2.680361302	0.168871305	0.373236102	0.034472977	3842	66.98	2002	61703	0.00019984999999999795	-1	0.025796700000000002	0.215738145	0.08032472899999998	0.24675043099999971	-1.1602215530000002	-0.009011287000000007	-0.374743081	-0.034006369	0	18.74499999999999	2	-48690
0.02700746	1	0.0117939	1.40643625	0.460635589	4.204394067	2.680361302	0.168871305	0.31903094	0.034472977	3842	66.98	2002	61703	0.00021291000000000018	-1	0.2197902	0.23996854300000003	-0.22720009600000002	0.2610886739999998	-1.3741582040000002	-0.008676738999999989	-0.428948243	-0.034472977	0	19.98299999999999	3	-48690
0.02700746	1	0.0117939	1.40643625	0.460635589	4.204394067	2.680361302	0.168871305	0.618722637	0.034472977	3842	66.98	2002	61703	-0.00020995000000000041	-1	0.2156707	0.49276266199999985	-0.08090342300000003	-0.33715924399999997	-1.2738877610000001	0.013496400999999991	-0.12925654600000003	0.028149905000000003	0	-19.17	-8	-57028
0.02772142	1	0.0118424	1.494804917	0.130983182	6.008577285	2.833870864	0.076708511	0.03363983	0	3823	406.904	2001	16188	-0.00007172000000000081	-1	0.3585181	0.117120801	-0.05963470500000001	-0.05402831000000052	-0.7155552090000001	-0.00561956999999999	0.034022048	0	0	-21.40100000000001	1	0
