mypscore	random	sp	investment	zscore	q	tangibility	size	cashflow	leverage
0.02117406	0.0018618	1	1.256750572	-2.232885985	2.410106425	0.173839894	3.240950379	-8.111670481	0.015220283
0.01956499	0.0093123	1	0.148120574	2.168656284	1.149500265	0.178812749	5.793787699	0.181024151	0.046314744
0.02045294	0.0012091	1	0.773431326	0.323687169	1.096351066	0.294659392	4.102312732	-0.145566619	0.020056217
0.01973083	0.0194357	1	0.081633927	-2.110747868	2.097481796	0.21789611	5.400526422	-1.607229066	0.948136311
0.01900211	0.0173452	1	0.166225176	1.045418672	1.61164974	0.069943488	6.885177304	1.384965354	0.250989337
0.02024266	0.0047937	1	1.840939066	-2.10451213	4.288561599	0.153085093	4.795666571	-6.829728304	0.830855065
0.01955145	0.0078645	1	0.521142059	-0.707466406	1.623821978	0.036131355	6.089049411	-8.15214524	0.446791625
0.01890298	0.0027983	1	0.262207883	1.72882113	1.645614039	0.008963964	7.198031733	15.18364144	0.11479155
0.02126406	0.0016717	1	2.433333333	-32.95834808	28.99553982	0.189085546	1.220829921	-46.68571429	0.009439528
0.02014483	0.010946	1	0.074135091	-64.73295647	35.67226682	0.309779537	0.570414415	-7.472817133	0.009044658
0.01784494	0.0031536	1	0.128621987	3.390070614	1.738395548	0.505872007	7.717358838	0.507822743	0.195315834
0.02116746	0.013908	1	0.140856672	-7.497146676	3.094985236	0.082273956	3.471127591	-2.735584843	1.367295558
0.02037866	0.005349	1	0.164270171	2.089050122	0.97149584	0.376151147	4.178394614	0.219994027	0.31636046
0.01888041	0.0036185	1	0.003995039	-0.524892314	1.148318622	0.115205067	6.888668276	-1.828198915	0.370624018
0.02115408	0.0046342	1	0.165158371	-29.07309171	3.736496431	0.32317408	1.292532981	-2.309954751	0.102690829
0.01679663	0.0197244	1	11	-211.6410526	19.33578947	0.089473684	-1.660731207	-656.5	3.947368421
0.02062737	0.0137777	1	0.196964643	-0.783811278	0.790701527	0.052587795	4.432541501	-1.414943296	0.183920613
0.02165284	0.0004323	1	0.198630137	-10.58378832	4.642724906	0.015035699	2.47695848	-19.70890411	0
0.02226918	0.0197434	1	0.75	2.429100577	1.390165826	0.028298486	2.406584683	33.36666667	0
0.0209726	0.0087623	1	0.585273757	-5.380275972	1.795628234	0.060023882	3.629262137	-13.33165513	0.079607271
0.01959026	0.0174831	1	0.061005577	1.464447386	0.827881583	0.239626821	5.600024378	0.084916349	0.213405908
0.01873119	0.0049366	1	1.698892188	0.187673318	1.545341168	0.820512947	5.313319273	0.50329298	0.023834738
0.02115879	0.0172736	1	0.992194276	-13.96892861	2.611673158	0.321833108	2.264156066	-8.743712056	0.373064533
0.01901936	0.0015855	1	0.156582977	0.314041053	1.316248997	0.299110199	6.298014987	0.356154097	0.499655929
0.02172187	0.0148171	1	0.259681093	0.39604271	3.119346693	0.041141643	2.983710298	0.791571754	0.007894337
0.0203838	0.0182615	1	0.227280468	1.587582596	0.996249242	0.644013152	3.444480346	0.156212749	0.205190411
0.01883889	0.0100802	1	0.24773818	1.19993786	4.584858985	0.30408642	6.591673732	0.076257006	0.40841701
0.01977058	0.0001911	1	0.58546169	1.10154878	0.861800398	0.137974968	5.621422083	0.874263261	0.445197298
0.02176808	0.0093532	1	0.396869245	0.541327105	1.258512494	0.061515083	2.877399087	-2.749539595	0
0.01994282	0.0039824	1	1.083535752	2.053985457	0.451833497	0.452115789	4.539596463	0.259032944	0
0.01953376	0.0161138	1	0.148460914	2.137392594	0.824953929	0.277333713	5.587166258	0.129274851	0.028646555
0.02194684	0.0000763	1	0.52443385	-7.924300504	9.931239508	0.12506995	1.966832597	-7.088200238	0
0.01895399	0.0140303	1	0.30717066	1.024995161	1.726214268	0.224155146	6.576585161	0.523138982	0.277531985
0.02137953	0.0081008	1	0.098000784	-4.548662132	0.849257143	0.347120181	2.400165421	-0.381419051	0.081088435
0.02012917	0.0160584	1	0.217333333	2.039274735	1.964753883	0.40697608	4.471627365	0.262449612	0.38813015
0.02202318	0.0102599	1	0.251838235	-5.77733124	1.224594453	0.039979069	2.257064578	-11.38970588	0.215070644
0.0180452	0.0120114	1	0.094815393	1.091996106	0.985601281	0.115227087	8.309617825	-0.036972806	0.502560821
0.02313307	0.019655	1	0.444444444	1.643034958	1.846811441	0.030190678	1.328665248	-4.555555556	0.422669492
0.0154544	0.0143859	1	0.089218311	1.67564694	0.789590265	0.456502465	11.79876584	0.240974933	0.256041116
0.02160247	0.0001017	1	0.169582773	-1.227393313	2.246194048	0.058323811	3.002161561	-0.592866756	0
0.01960409	0.0058322	1	0.041662767	0.344970091	0.512031245	0.489395136	4.880769556	-0.11843671	0.188329335
0.01958308	0.0083502	1	0.447262323	1.022758824	0.726572635	0.11419224	5.911438714	-0.73644167	0.271887704
0.02077492	0.0078034	1	-0.066347618	-4.171460538	1.350686085	0.057837448	3.965260409	-1.694365891	0
0.0184022	0.0118431	1	0.101813406	1.275997897	1.380061246	0.550451333	6.647033165	0.16526999	0.393684579
0.01784815	0.0148151	1	0.102921677	3.196649459	2.761017688	0.307076452	8.18844465	0.470021905	0.15184434
0.0230642	0.0160469	1	0.049204052	4.131446354	1.280616479	0.149970362	1.216098984	0.798842258	0.199466509
0.02149655	0.0024734	1	0	-75.04985755	12.37834758	0.125356125	-1.046969056	-22.07272727	1.903133903
0.01965562	0.007928	1	0.459265651	2.838831033	0.820288586	0.290337372	5.489255857	0.343457003	0.340986546
0.02083849	0.0059733	1	0.948460988	0.23784788	3.191391969	0.033068211	4.20488663	-3.727988547	0.00017907
0.02167545	0.002365	1	0.333333333	-9.990694422	1.154500576	0.038999506	2.497658334	-8.666666667	0.329109758
0.0220613	0.0163815	1	4.27	-0.743321335	5.055854169	0.098064014	2.330102979	-12.915	0.062652009
0.01893147	0.0026875	1	1.790676897	1.24287103	3.190761128	0.098146203	6.877361018	0.063958377	0.006727398
0.01744285	0.0070391	1	0.122468205	2.127271017	1.317413385	0.405491819	8.578664514	0.295336788	0.36656009
0.02182317	0.0165424	1	0.038834952	-44.87050265	9.100026455	0.027116402	0.413433278	-8.975728155	1.170634921
0.0230866	0.0076763	1	0.357142857	-4.323835616	0.874706458	0.028962818	0.938052224	-10.91666667	0.018786693
0.02171017	0.0181065	1	-0.072568941	-5.049503626	4.465524185	0.062099556	2.65345321	-6.735123367	0.162923326
0.02206658	0.0189065	1	0.117579909	-18.92730994	7.907415205	0.477777778	0.536493371	-0.099315069	1.211111111
0.02061748	0.0184924	1	4.108584006	1.770883537	5.889860846	0.167151871	4.27375912	3.33052091	0.008552604
0.0221361	0.0123627	1	0.3728223	0.939112996	5.94378524	0.179005272	2.166307075	0.340766551	0.222553289
0.02099601	0.0056729	1	0.407331976	2.192192638	7.230950101	0.022698975	4.137499833	14.08248473	0.03438368
0.02196349	0.0149495	1	2.230769231	-33.03379773	16.74423117	0.031475748	0.661656514	-99.92307692	0.000515996
0.0171341	0.0078134	1	0.141868644	2.003928022	1.577653156	0.63688969	8.451154452	0.276882831	0.165617877
0.01641941	0.0076718	1	0.422173582	1.720510146	1.201437706	0.359815666	10.34311235	0.428593807	0.229050951
0.01664284	0.012231	1	0.084626134	2.41731396	3.554201448	0.155165305	10.48902229	0.733117971	0.104165225
0.01790477	0.002974	1	0.43862069	2.364512596	2.505908543	0.164950712	8.426173793	1.017931034	0.248630887
0.01727144	0.0152451	1	0.174769805	1.333403391	1.079370091	0.252658964	9.16695687	0.297545519	0.25241156
0.01920352	0.0169651	1	0.635195559	3.225372092	2.85020256	0.043085011	6.763787906	4.203037467	0.174540025
0.01961987	0.0077837	1	0.006319309	-2.049442272	1.326324819	0.232268454	5.319643343	-0.718301533	0.026273671
0.01948897	0.0140238	1	0.691469306	2.098670686	1.883766757	0.083779948	6.152768864	2.792152704	0.103102654
0.02188063	0.0031255	1	0.028309742	3.867141322	2.493635142	0.447205803	2.007408339	0.820704968	0.201101558
0.0215954	0.0183748	1	0.583973655	2.073515956	2.340495983	0.18812765	2.886140597	0.758141237	0
0.0217008	0.0147436	1	0.054317897	1.460208193	1.079388852	0.627602418	1.784399115	0.14893617	0.778542646
0.0135388	0.0100927	1	-0.257142857	-288.8027778	40.46866667	0.277777778	-1.714798428	-8.6	0
0.02082561	0.0091728	1	0.10937365	2.626133123	1.119456326	0.466043824	3.282864195	0.237408207	0
0.0212808	0.0138422	1	0.845847837	1.540385726	0.836817184	0.083525811	3.544893604	-0.090999503	0
0.02215084	0.0071973	1	0.16647919	1.4817436	0.813595928	0.134723732	2.314217177	0.937007874	0.326282495
0.02070433	0.003469	1	0.032533477	-6.51661581	2.40693656	0.323836219	3.338754441	-1.788262784	0.359352824
0.02017686	0.0038713	1	0.033195021	-1.392784899	4.576418583	0.039771454	5.050605726	-4.604253112	0.105901343
0.02278747	0.0153858	1	0.502901354	1.589400428	2.006239963	0.179336188	1.31801552	-0.864603482	0.079496788
0.02171978	0.011786	1	0.065125366	-1.932775598	1.636878553	0.187334881	2.525008385	0.566590687	0.205668081
0.02069441	0.0038866	1	0.220475786	-3.492602014	3.334341614	0.032321448	4.184383297	-15.87043331	0.005498606
0.01917648	0.001162	1	0.112350654	1.83337223	1.329944029	0.189556671	6.313354187	0.167480859	0
0.02075016	0.0164528	1	0.189992476	-6.279022036	2.738408879	0.253691491	3.436725388	-2.995109105	0.23828213
0.02118988	0.0047735	1	0.045265781	2.318909842	1.8955496	0.196912942	3.432954413	0.614341085	0
0.02065029	0.0188314	1	-0.030872483	0.870842491	0.868465934	0.252948718	4.000033883	0.125167785	0.190641026
0.02043298	0.0129408	1	2.535966837	-1.08389509	2.936702398	0.158581059	4.399878832	-3.578395513	0.079001977
0.02049769	0.0141418	1	0.019772879	-2.826187109	3.437609329	0.155774615	4.238242866	-0.922600757	0.202941431
0.01953613	0.0168005	1	0.096235419	-2.555526651	1.201913726	0.057663005	6.027728972	-7.433722163	0.803181025
0.0192312	0.0032982	1	0.270599111	-6.662746064	1.891064711	0.054171685	6.14557094	-21.1145737	0.386245677
0.01995235	0.0085732	1	0.227276556	-8.304880508	1.978486086	0.037467314	5.035223836	-2.536854519	0.423335111
0.02364638	0.0101846	1	0.651162791	-7.186282306	27.57256461	0.047713718	0.005982072	-26.13953488	0.008946322
0.02087165	0.0159349	1	2.29970617	-8.07259189	4.442083053	0.10051373	3.487436238	-1.032321254	0
0.02220653	0.0149246	1	0.935691318	5.065331345	0.635929398	0.030470914	2.644684325	5.826366559	0.006108388
0.0201645	0.0176103	1	0.104266078	-11.24663013	0.644171026	0.13299263	4.215130492	-9.031764119	0
0.02196487	0.0038968	1	0.034482759	-27.47892452	4.902725451	0.006346025	1.096610286	-87.79310345	0.167000668
0.02087464	0.006306	1	0.322368421	-2.989861692	2.829957287	0.021874191	3.990501413	-17.16513158	0.013645945
0.01995804	0.0139597	1	0.347012032	1.166940871	1.142593588	0.57309191	4.169328341	-0.827183184	0.036491836
0.02094234	0.005225	1	-5.023909986	-6.116949398	2.992603855	0.013253012	3.725693427	-26.77637131	0
0.01791232	0.0059769	1	0.164690804	0.892734144	1.492842358	0.417056727	7.753065451	0.286660259	0.506806373
0.02024645	0.0165645	1	-0.016015115	-5.522313351	3.057294783	0.3436235	4.039853177	-1.956993117	0.539987328
0.02112301	0.001072	1	2.123595506	-56.89347222	170.4513889	0.320833333	-0.328504067	-75.78651685	0.152777778
0.01918316	0.0084204	1	0.176195602	4.089222213	5.360551729	0.092580542	6.683471077	2.515815515	0.004093417
0.01902362	0.0169231	1	0.281356976	1.1615635	1.96956975	0.743204233	5.218391735	0.155321864	0.446183593
0.01703953	0.0067828	1	0.139361154	1.592608696	1.337914517	0.287324982	9.515616753	0.32174137	0.416507001
0.02179108	0.0055066	1	0.128857143	-7.222319116	1.713356933	0.101105163	2.449452169	-3.175142857	0.747452944
0.02114989	0.0091213	1	0.048186098	-8.52892773	9.952241424	0.239329668	2.726282969	-3.684297978	0
0.02083905	0.010079	1	0.075881665	-11.43707506	2.593656846	0.072390348	3.401330706	-2.34079893	0.005599253
0.01895181	0.0179993	1	0.275593652	0.492547537	0.37653564	0.301840239	6.336792102	-0.416313303	0.206095426
0.01903301	0.0184278	1	3.22945498	-0.316779708	2.283482796	0.026950855	6.808077475	-9.283786093	0.007576821
0.01925241	0.011502	1	0.27596249	2.892188301	3.760954457	0.391652165	5.872495183	0.802643137	0.501219258
0.01597793	0.005347	1	0	-245.9	100.5836667	0.933333333	-4.199705078	-13	5
0.0218466	0.0071176	1	0.040816327	-0.7831645	0.960749924	0.161853644	2.582335795	-2.539730786	0.618612035
0.02072467	0.0142238	1	0.742143275	0.827173582	2.548405064	0.307964146	3.754877847	0.371071638	0.189777435
0.02163056	0.0096706	1	0.059130435	-1.195230383	1.140637811	0.123149958	2.885080003	-0.895652174	0.354984641
0.02175405	0.0059439	1	0.359683795	-4.203512453	1.427871548	0.028627504	2.693004243	-7.256916996	0.004805089
0.02036165	0.01099	1	0.409288492	-3.587191943	2.902089128	0.096426432	4.501608052	-13.53900709	0.061101129
0.01985706	0.0103587	1	0.685811996	0.524686834	1.681047307	0.048001864	5.583770707	-0.319361628	0
0.01806206	0.0147458	1	0.176063402	1.639815891	1.069793528	0.406675629	7.52046705	0.335616936	0.215664759
0.02371025	0.000203	1	0.343283582	-14.96382979	9.994148936	0.136170213	-0.755022584	-11.01492537	0.055319149
0.01952293	0.0192312	1	1.207541089	-1.73479039	2.434763493	0.038618452	5.960407223	4.271994844	0
0.02107124	0.0054608	1	0.379886762	0.781009465	1.665592458	0.036133609	3.965013858	-1.03451065	0.255571784
0.0215144	0.0191045	1	0.294820717	0.322561611	0.83460604	0.089378688	3.137578998	0.337151394	0
0.02149279	0.0021893	1	0.498543689	-1.120374242	1.003894	0.140654401	2.951362326	-1.881067961	0
0.01874302	0.0163599	1	1.072248804	1.17014571	1.404785918	0.023665344	7.344720346	3.39338843	0
0.0190237	0.0019296	1	1.363016501	1.653437289	3.419024635	0.043685131	6.913618059	3.431383245	0.070069989
0.0205613	0.0174329	1	0.099063523	-3.205297411	0.491846606	0.080027992	4.268997904	-4.111587499	0.002029391
0.02154409	0.0054426	1	0.027417329	1.701900368	0.895575877	0.244960729	2.901806136	0.31665969	0.483550283
0.02006325	0.0073051	1	0.053783045	-13.38033244	7.22709493	0.029225902	4.742555393	-17.08249772	1.094110366
0.01935995	0.0076013	1	0.127830416	-1.022867779	1.717226415	0.294427496	5.649674697	-1.330415931	0.198255448
0.02086476	0.0151696	1	0.792372881	-3.059523127	4.273431337	0.012101112	4.021415382	-37.48516949	0
0.02116809	0.0149749	1	0.41740675	2.919183183	1.586417905	0.026084558	3.927069241	2.692717584	0
0.01856322	0.0058994	1	0	-439.825	4042.525	1	-4.828313737	-18.53846154	72.625
0.02081733	0.0159207	1	0.029022335	2.026454942	1.139744077	0.11524514	4.136717354	0.469172128	0
0.02065531	0.0089929	1	0.404625656	-1.477900785	2.983424106	0.113751698	4.159554733	-1.991773963	0.015833112
0.02042106	0.0050653	1	0.730916518	-1.132408469	2.774215176	0.113429642	4.517223827	-1.855374011	0.036568721
0.01981553	0.0179059	1	0.359220622	1.944033767	1.080795452	0.067817488	5.68039784	1.299939284	0
0.01959189	0.0073774	1	0.391872575	-0.473433871	0.892341821	0.242407503	5.437635732	-0.903909423	0.056738206
0.02082966	0.0149179	1	0.371198882	-5.868831197	1.831235398	0.053669294	3.824262257	-0.223698008	0.120854167
0.01957091	0.0051323	1	0.012513263	0.044118887	1.485138323	0.066898627	5.926328514	-2.57809813	0
0.01957211	0.0177292	1	0.041200045	1.796381555	0.997026706	0.18272637	5.811835363	-0.049852054	0.311705642
0.01988172	0.0178449	1	-0.031735047	0.948556621	2.442518473	0.320263019	4.915709041	0.220227385	0.104797091
0.0207729	0.0040046	1	0.364490729	-3.013943237	2.68415262	0.067548281	4.013730858	-3.113030226	0
0.02122933	0.0187712	1	0.241071429	-24.43613608	3.326442712	0.061895551	2.17350094	-30.78571429	0.320969394
0.0219978	0.0043521	1	0.333333333	2.183719596	0.968825149	0.024208353	2.858307598	-1.64957265	0.419229004
0.02076709	0.0161004	1	0.191489362	-2.640082811	8.092648605	0.002725607	4.206794886	-81.76170213	0
0.02019266	0.0118112	1	0.394261289	1.670622734	1.949397131	0.293541437	4.555402044	0.419315248	0.009375164
0.02011571	0.0086514	1	0.800247117	-1.007580866	1.32575174	0.074770189	5.049843187	-2.289126853	0
0.01990956	0.0111264	1	0.091885086	1.621814972	0.447690931	0.148828885	5.323307496	0.108419762	0.008894914
0.02110883	0.0186186	1	0.545545546	0.983240978	1.715436255	0.01525353	3.918978758	0.758758759	0
0.02059861	0.0149177	1	0.185548617	0.872585775	2.847884541	0.00824017	4.64208054	-4.338983051	0
0.02243576	0.0004462	1	0.158613445	-2.503042542	6.495422725	0.258750673	1.312109463	-1.676470588	0
0.02205277	0.0073927	1	0.193952802	1.061157297	2.060376986	0.073668615	2.497246862	-2.41519174	0
0.02089238	0.0150347	1	0.131909548	-6.059457377	2.18539074	0.04917229	3.757215443	-5.103015075	0.21137547
0.02197189	0.0103653	1	0.073099415	-35.56787565	18.35637306	0.39119171	-0.258770729	-14.62865497	0.632124352
0.02016848	0.0177337	1	0.310138146	3.818958852	1.05721158	0.420263355	4.400443498	0.365075804	0
0.02214191	0.0125711	1	0.542294322	1.696556516	2.799868746	0.317788759	1.868103036	0.955967555	0.271772699
0.02205134	0.0153528	1	1.344671202	0.565436135	1.802974007	0.049752831	2.529083012	-1.723356009	0
0.01896204	0.0027875	1	0.39555778	1.283550006	2.53367536	0.122985894	6.982479561	0.824932628	0.927999317
0.02112118	0.0133644	1	0.598698482	-2.870654639	1.724462962	0.023112402	3.669773084	-8.379609544	0.089187881
0.02209851	0.0151519	1	2.396551724	-3.252176676	6.709294566	0.046499312	2.245061907	-37.27586207	0.005613812
0.01862908	0.0102685	1	0.166252503	2.595877788	1.986855941	0.13255004	7.38554601	0.882566775	0.230276687
0.02317981	0.0057913	1	0	-56.83459459	10.85151081	0.027027027	-1.687399454	-206.5714286	2.908108108
0.01777442	0.0047984	1	0.294234065	-0.437081885	1.131384781	0.061688298	8.753114597	-2.043562031	0.378964181
0.02250788	0.0041788	1	-0.098784195	-11.21131687	4.060763374	0.186213992	1.070212814	-2.927051672	0.86042524
0.02106202	0.0010913	1	0	-12.22953314	11.28662524	0.000159337	3.223027196	-2596	0
0.02245979	0.0166024	1	0.301435407	-0.79557077	2.756573984	0.025429649	1.968090899	-10.28708134	0
0.02281256	0.0084069	1	-0.149606299	-21.64561265	12.45525692	0.03083004	0.235072122	-25.2992126	0
0.02058239	0.0038551	1	1.424369748	-2.816860266	4.506090599	0.006106452	4.626804468	-110.1617647	0.782878448
0.02335236	0.0075146	1	0	-11.70811966	5.055931624	0.025641026	0.157003749	-80.22857143	0
0.02004858	0.0052358	1	0.072044396	-14.73757226	6.716325339	0.102727377	4.246836725	-5.641561788	0
0.01845378	0.0128335	1	0.103378776	0.927494363	1.861078946	0.037199317	7.892757563	2.001116268	0.661600602
0.02385104	0.0191196	1	0.054054054	-13.58603531	3.55152488	0.051364366	-0.47320876	-39.62162162	0.762439807
0.02058297	0.0003262	1	0.086684492	-6.628097287	2.321403193	0.056014305	4.231000236	-0.811016043	0.609833396
0.02022836	0.0080996	1	0.494488691	0.829501238	1.412347011	0.771276972	3.341801172	0.193246257	0.379342059
0.02354111	0.0034235	1	0	-6.705971129	2.303530184	0.003937008	0.421338457	-66.75	0.638451444
0.02063095	0.0155777	1	0.069273117	4.310605641	1.712194032	0.225509947	4.374750226	0.68330105	0.499987409
0.01743644	0.0177452	1	0.08099266	1.172637664	1.388234051	0.454876938	8.368588305	0.212025207	0.195900127
0.01885564	0.0038753	1	0.173155393	0.607937365	1.836671436	0.275107991	6.607730683	0.365382975	0.42913067
0.01970816	0.0049398	1	1.293495505	-0.595346111	3.64695929	0.009362732	5.835106015	-4.134320465	0.021423498
0.02108206	0.0173375	1	0.239566741	0.741976342	1.304655594	0.065554993	3.815446024	-2.473080599	8.81115E-05
0.02113652	0.0195561	1	5.777385159	-1.75260868	3.779126245	0.180755816	3.325431626	-13.47938751	0.106900147
0.02029112	0.0104494	1	0.030064033	2.003406356	1.316605643	0.073872947	4.982544414	0.499843823	0
0.01909524	0.0018869	1	0.194579851	2.91094176	1.691755481	0.285397296	6.265168124	0.538613256	0.020633925
0.02123486	0.0133915	1	-0.067348679	-20.44588947	1.127996059	0.03940977	2.389771455	-11.92497869	0
0.01840932	0.001174	1	0.141896424	2.363947555	1.281145159	0.184035255	7.559704874	0.564377078	0.133436046
0.01971589	0.00369	1	0.30745234	1.212873247	1.187131956	0.010750163	5.926352528	-5.59965338	0.007302854
0.02039672	0.0036888	1	0.118973747	-4.631471289	1.941121097	0.083441193	4.414844683	-1.656563246	0.033821626
0.0193757	0.0062827	1	0.181300578	-0.417472225	1.161744286	0.058194493	6.209016495	-2.03765896	0
0.0198656	0.014411	1	0.71119502	2.016309898	2.25440326	0.056928898	5.639165728	4.935809777	0.000142233
0.01998128	0.0143165	1	0.388969521	-0.805998988	2.897197041	0.003349733	5.434909072	-90.37300435	0
0.01982206	0.0086945	1	0.821614583	-0.353071219	5.206956588	0.003680609	5.692687823	-70.89322917	0
0.01936363	0.012961	1	0.199819645	1.528917097	0.381839633	0.349722314	5.627664278	0.279106548	0.0574004
0.01794793	0.017803	1	0.082003239	0.831617732	0.925453319	0.492572821	7.452054363	0.00832755	0.281304398
0.02128382	0.0019389	1	1.198847262	-13.38787626	5.993932368	0.039772	2.748167948	-64.85014409	0
0.01823366	0.0184898	1	0.091264519	1.61837971	1.089410453	0.504463007	7.024963927	0.373840981	0.303933637
0.02020884	0.0139215	1	0.06825977	1.424363104	1.818493394	0.111875609	5.042979857	0.823840315	0.317844718
0.01957319	0.006974	1	1.134879524	3.425033729	5.725411853	0.133974036	5.9677173	2.237676704	0.036691047
0.01864217	0.0088053	1	2.033862251	2.808363849	1.247518437	0.443825318	6.636189308	0.401029011	0.393605227
0.02032542	0.0101714	1	0.547019868	-35.30647582	1.951343086	0.0399773	2.763737163	-77.57880795	0
0.01942077	0.0011119	1	0.127938482	1.34757592	1.32945496	0.138691619	6.165884132	0.494917856	0.517756425
0.02004122	0.0116077	1	1.062392673	-0.475612673	1.251111233	0.148462211	5.046954366	-1.68100417	0.183846787
0.02001656	0.0172951	1	0.140220751	-2.856157644	0.472834445	0.461847783	4.113754956	-1.354922737	0.008696221
0.01949415	0.0039995	1	1.224865766	1.12633289	0.997154782	0.120009346	6.01833284	0.708017034	0.202198626
0.02047013	0.0026466	1	1.564102564	-5.762110614	6.576867482	0.012029529	4.414372811	-93.77991453	0.004477793
0.0204605	0.0099213	1	1.192795535	-13.22719419	10.88291245	0.178612888	3.612025407	-13.16286149	0.232661105
0.01964482	0.006335	1	0.34041976	2.727525744	1.759410314	0.165007218	5.739944026	1.332429033	0.025510614
0.02121467	0.0013401	1	0.396141479	-1.166468835	4.054901952	0.029567366	3.617302891	-0.867524116	0.043666246
0.02019132	0.0151167	1	0.796558262	2.284397695	4.203251775	0.039356827	5.228833303	3.57838705	0
0.02129764	0.0111947	1	17.61728395	-1.14382361	3.295920981	0.356820049	2.681295464	-13.86419753	0.026773487
0.02119985	0.0034458	1	0.479547433	4.659673137	0.606529788	0.030517222	3.979270354	12.69451697	0.008134186
0.02014378	0.0051229	1	0.43848277	1.131503287	1.407050608	0.276021163	4.720942312	0.577617932	0.376053227
0.01953328	0.0151839	1	0.039527643	1.340976216	0.399682109	0.577732465	4.832672225	0.141336698	0.225901263
0.02160623	0.0115574	1	0.086135979	-1.536980943	2.106678034	0.366599799	2.299580584	-0.533026857	0.406820461
0.01973636	0.0021292	1	0.07808868	3.09550815	1.309884613	0.158793508	5.645923816	0.433314328	0.035679093
0.01938432	0.0092627	1	0.217770035	-1.005995526	0.892219239	0.084116331	6.102558595	-1.646341463	0.029753915
0.01996545	0.0041752	1	0.255684167	1.616835506	1.884062596	0.168121408	5.191605939	0.603141794	0
0.01868034	0.0079843	1	0.010931336	1.780910657	0.922595315	0.787379918	5.702401522	0.070278916	0.599650852
0.0203682	0.0125185	1	0.144179894	-0.628168264	1.45663456	0.043955678	4.788499568	-3.720238095	0
0.02053224	0.0042681	1	0.164516408	2.540082649	2.727204741	0.111761017	4.577583139	0.971772448	0.001007412
0.01978074	0.0054329	1	0.280144849	2.88509843	5.130474456	0.032782837	5.875899363	4.561753602	0.000648248
0.0209443	0.0142518	1	1.151812689	-5.704770044	0.581227988	0.056686348	3.653666698	-21.68957704	0.063522892
0.01917538	0.017402	1	0.990786258	2.24937776	0.496013103	0.492670983	5.605805743	0.784533563	0.108065779
0.01921292	0.0064896	1	0.023058497	2.544252066	0.299645705	0.476235561	5.592027484	0.372137276	0.035899195
0.02020012	0.0064515	1	0.423529412	-1.454137395	4.54680075	0.067202124	4.920557402	-5.66833199	0
0.02014697	0.0174105	1	0.559676849	1.002606092	1.533049277	0.166625597	4.897220205	0.094114872	0.0038606
0.02203183	0.0183065	1	0.090909091	-10.74961832	13.59753544	0.001226827	1.992793735	-1069.545455	0
0.02065072	0.0166228	1	0.944444444	-0.583313686	2.319393892	0.000967548	4.498898144	-174.0555556	0
0.0217629	0.0026338	1	11.25490196	-2.434867571	5.766234658	0.413598191	1.823258136	-55.94117647	0.002099483
0.0208971	0.0086575	1	0.665321496	-2.723519899	1.167747732	0.100799569	3.79602837	-2.876513317	0.093926871
0.01982375	0.003324	1	0.032028648	3.85259569	0.911536072	0.151340511	5.576952388	1.401322215	0.010319187
0.02004936	0.0058027	1	0.367056431	1.296845482	0.612683077	0.30494865	4.714795594	0.011269276	0.028381697
0.02086294	0.0184806	1	0.007048382	-21.17479374	1.346723915	0.057304821	2.880153058	-1.385311521	0.279901218
0.02044209	0.0057889	1	0.920094649	0.49449533	1.76579003	0.06208125	4.705892964	-1.769384783	1.80837E-05
0.0181105	0.0104961	1	0.771277779	-2.15659313	4.360044678	0.504671555	7.015882962	-1.184469212	0.418838798
0.02002431	0.0157686	1	1.681407942	-0.437699167	2.041576334	0.014793604	5.366345106	-15.2833935	0.000256915
0.01941869	0.0005433	1	0.470538357	1.645780758	1.010820481	0.518394028	5.117406814	0.339540452	0
0.02073777	0.0129384	1	0.35819601	-3.434877557	2.92199783	0.038515189	4.166975253	-14.20555074	0.247566646
0.01741498	0.0118247	1	0.079685194	1.111842929	1.231746004	0.318210263	8.762802487	0.162321692	0.286295369
0.01749881	0.0151463	1	0.137524558	0.669822603	1.605476261	0.373529998	8.520587424	0.427635887	0.544349213
0.01655729	0.017332	1	0.28521242	1.200389246	1.302780869	0.370752857	10.1330997	0.301638839	0.595023718
0.01745143	0.0136511	1	0.203137921	0.279650804	2.144360395	0.116038319	9.226316078	1.806161081	0.577564895
0.01717531	0.0036781	1	0.231024902	0.774056287	2.545771871	0.071047958	9.818278786	1.915821609	0.568383665
0.01722054	0.0107456	1	0.44360577	0.857055405	1.224731061	0.615053265	8.347650595	0.302345736	0.398675293
0.01890879	0.0087904	1	0.340165798	2.400431105	1.459868318	0.123737279	6.91605871	1.154944428	0
0.01787123	0.0041112	1	0.357213101	0.570722154	1.982009347	0.164869026	8.490314576	1.048572244	0.767784917
0.0177059	0.0034987	1	0.272546214	1.052671882	2.364834593	0.298301668	8.342812661	0.383392301	0.302586785
0.01707465	0.0146481	1	0.282906764	1.640171299	2.086214029	0.163991375	9.722924449	0.837294333	0.214662195
0.0220693	0.0100058	1	0.027777778	-17.4361712	5.727374227	0.054851669	1.86748518	-12.71180556	2.019777503
0.01854246	0.0176844	1	0.084076433	1.102706325	1.091744234	0.108871591	7.570391704	0.161358811	0.589978865
0.01903773	0.0045049	1	0.555022881	0.902696287	1.717995484	0.127383174	6.687144767	1.36306627	0.286772673
