"1","RHJ INTERNATIONAL","BE0003815322","RHJI","0","130","3.81","66351.75","84.92","253913.58"
"1","ROULARTA","BE0003741551","ROU","0","130","11.25","1637.12","10.62","18507.7"
"1","RTL GROUP","LU0061462528","RTL","0","130","74.07","43223.53","387.15","3298765.3"
"1","SAPEC","BE0003625366","SAP","0","128","47.13","304.66","7.13","14252.16"
"1","SIOEN","BE0003743573","SIOE","0","130","7.62","13131.38","44.06","102156.17"
"1","SIPEF","BE0003898187","SIP","0","130","52.2","3184.32","60.62","165643.93"
"1","SMARTPHOTO GROUP","BE0003663748","SMAR","0","128","0.56","40718.18","12.06","22926.35"
"1","TER BEKE","BE0003573814","TERB","0","130","54.85","415.4","7.58","22902.4"
"1","TEXAF","BE0974263924","TEXF","0","130","32.75","824.39","10.35","26797.61"
"1","TIGENIX","BE0003864817","TIG","0","129","0.35","2104355.36","203.58","786197.74"
"1","TUBIZE-FIN","BE0003823409","TUB","0","130","40.07","8259.85","93.32","336305.21"
"1","UCB","BE0003739530","UCB","0","130","45.81","213804.18","2013.58","9790665.73"
"1","UMICORE","BE0003884047","UMI","0","130","33.72","450402.32","3304.39","15130187.37"
"1","VAN DE VELDE","BE0003839561","VAN","0","130","35.47","5517.42","47.71","196251.63"
"1","VASTNED RETAIL BEL","BE0003754687","VASTB","0","129","52.06","675.65","9.05","35070.97"
"1","VGP","BE0003878957","VGP","0","130","18.78","132.29","1.74","2476.84"
"1","ZENITEL","BE0003806230","ZENT","0","106","0.66","5167.76","3.53","3438.05"
"1","ZETES INDUSTRIES","BE0003827442","ZTS","0","130","16.77","3229.84","22.85","54075.53"
"2","AB INBEV","BE0003793107","ABI","0","126","77.1","1489702.05","10592.72","114593997.57"
"2","ABLYNX","BE0003877942","ABLX","1","125","8.72","172886.57","552.44","1501266.45"
"2","ACCENTIS","BE0003696102","ACCB","1","123","0.01","437357.28","7.74","6048.69"
"2","ACKERMANS V.HAAREN","BE0003764785","ACKB","0","126","88.31","33381.19","743.14","2937073.95"
"2","AEDIFICA","BE0003851681","AED","0.17","126","50.88","8040.94","141.74","408453.96"
"2","AGEAS","BE0974264930","AGS","1","126","31.33","458777.42","2751.26","14360992.88"
"2","AGFA-GEVAERT","BE0003755692","AGFB","1","126","2.24","368421.83","331.77","825922.93"
"2","ASCENCIO","BE0003856730","ASC","0.04","122","52.04","2518","11.5","130422.23"
"2","ATENOR GROUP","BE0003837540","ATEB","1","126","37.59","2117.29","28","79906.36"
"2","BANIMMO A","BE0003870871","BANI","1","126","8.44","3506.94","14.11","29571.32"
"2","BARCO","BE0003790079","BAR","0.02","126","56.18","24608.14","459.62","1370407.69"
"2","BEFIMMO","BE0003678894","BEFB","0.06","126","52.21","25248.75","383.69","1321916.37"
"2","DECEUNINCK","BE0003789063","DECB","1","126","2.27","160877.29","140.77","362024.52"
"2","DELHAIZE GROUP","BE0003562700","DELB","0.4","126","50","467645.73","4277.3","23223506.36"
"2","DEXIA","BE0003796134","DEXB","1","126","0.04","2960458.68","124.28","121699.15"
"2","ECKERT-ZIEGLER BG","BE0003689032","EZBG","1","126","2.07","3825.29","7.7","7958.97"
"2","ECONOCOM GROUP","BE0974266950","ECONB","1","126","7.81","136251.9","387.82","1065789.63"
"2","ELIA","BE0003822393","ELI","1","126","36.35","35980.22","426.81","1321006.43"
"2","EVS BROADC.EQUIPM.","BE0003820371","EVS","1","126","43.82","38171.96","556.93","1614780.68"
"2","FAGRON","BE0003874915","FAGR","1","126","34.87","107901.25","694.25","3724702.79"
"2","FLUXYS BELGIUM D","BE0974265945","FLUX","1","125","29.29","2299.08","20.43","67187.51"
"2","GBL","BE0003797140","GBLB","0","126","71.99","92951.54","1140.13","6664024.32"
"2","PICANOL","BE0003807246","PIC","1","126","27.5","3851.96","32.8","106041.56"
"2","REALDOLMEN","BE0003899193","REA","1","126","21.56","7243.08","70.13","156619.43"
